subject,topic,subtopic,patternFamily,subtype,difficulty,gradeBand,minGrade,maxGrade,allowedGrades,allowedLevels,answerMode,optionCount,sourceFile,rowKind,bankProvenance,poolKey,itemHasExplicitGate,spine_skill_id,geography_bank_topic,spine_grade_key,stemHash,stemText
hebrew,vocabulary,,vocabulary_typed,general,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,3b0f908fcba147072032a05d,לפי הרמז: משהו שמנקים איתו טעות בעיפרון.
hebrew,vocabulary,,vocabulary_typed,general,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,64afdf280ba3ce32bdb122ba,לפי הרמז: בגד ששמים על הידיים כשקר בחוץ.
hebrew,vocabulary,,vocabulary_typed,general,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,006c950df23395053ec0d8cb,לפי הרמז: מקום שבו שומרים ספרים רבים וקוראים בשקט.
hebrew,vocabulary,,vocabulary_typed,general,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,bfa379705edaa50b99ecdeb4,לפי הרמז: כלי שמסתובבים איתו בגן ומתנשאים קצת מהקרקע.
hebrew,vocabulary,,g1_word_picture_sleep,pillow,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,c42d01812943cf061a0897ef,לפי הרמז: משהו רך שמניחים מתחת לראש כשישנים במיטה.
hebrew,vocabulary,,g1_word_picture_school,stapler_clip,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,292727caddeb906f40826b71,לפי הרמז: דבר שמחברים איתו דפים במחברת.
hebrew,vocabulary,,g1_word_picture_morning,tea,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,9690852a1a3fd22a81e4cd51,לפי הרמז: משקה חם שפעמים שותים בבוקר בבית.
hebrew,vocabulary,,g1_word_picture_home,kitchen,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,da62933b7f602b7de84f2371,לפי הרמז: מקום בבית שבו מבשלים לפעמים אוכל.
hebrew,vocabulary,,g1_word_picture_light,lamp,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,1a2f22b6b604a2394aab01df,לפי הרמז: דבר שמאירים איתו כשחשוך בחדר.
hebrew,vocabulary,,g1_word_picture_bookshelf,bookend,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:vocabulary:g1.word_picture,,,f888eda129185c5ec0e2498e,לפי הרמז: משהו שמחברים בין שני ספרים על המדף.
hebrew,speaking,,speaking_routine,dialogue,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,cc3d0cc8f3a74c3ea44a046e,מה התשובה הנכונה לשאלה 'מה שלומך?'?
hebrew,speaking,,speaking_phrase_band_early_g1_g2,formulaic,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,df875832af908f475d9070e4,איך אומרים בוקר טוב?
hebrew,speaking,,speaking_routine,dialogue,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,d34ae0aafcecf4f2c5bf2fc6,מה אומרים כשנכנסים לבית?
hebrew,speaking,,speaking_phrase_band_early_g1_g2,formulaic,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,efedad35ff4d78ece5bad170,איך אומרים תודה?
hebrew,speaking,,speaking_routine,dialogue,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,1afbaddf808243063655877d,מה אומרים כשיוצאים מבית?
hebrew,speaking,,speaking_phrase_band_early_g1_g2,formulaic,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,a724d7347e69799753a47d36,איך אומרים 'אני רעב'?
hebrew,speaking,,speaking_routine,dialogue,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,ed1d9e2b75b745dc778a3d1f,מה אומרים כשמבקשים משהו?
hebrew,speaking,,speaking_phrase_band_early_g1_g2,formulaic,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,475ac3b070c2db63e27fd291,איך אומרים 'אני עייף'?
hebrew,speaking,,speaking_typed_band_early_g1_g2,general,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,9cf65d69ff05bcecc1659703,מה נאמר כשטעינו או פגענו במישהו בטעות?
hebrew,speaking,,speaking_phrase_band_early_g1_g2,formulaic,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,72500ca967ef093e07160f05,איך אומרים 'אני שמח'?
hebrew,speaking,,speaking_routine,dialogue,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,730ed37d001a36690f8fe3b9,מה אומרים כשמקבלים משהו?
hebrew,speaking,,speaking_phrase_band_early_g1_g2,formulaic,easy,early,1,1,"[""g1""]","[""easy"",""medium""]",typing,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_EASY_QUESTIONS,,hebrew:g1:speaking:g1.phrase_appropriateness,,,8f3e17fea33e0a229fa29b82,איך אומרים 'אני אוהב'?
hebrew,reading,,reading_completion,word_spelling_gap,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,d2f6d189050fa9fa223f9cd5,מה המילה הנכונה: א_מא?
hebrew,reading,,reading_letter_gap,missing_letter,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.letters,,,c4a1e5d5e3dce0feeac46287,איזה אות חסרה: כ_תב?
hebrew,reading,,reading_completion,word_spelling_gap,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,c0ef9e18d4352703ac808810,מה המילה הנכונה: ש_ש?
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,4e1a50f6aaf43f2f413cb95a,קרא את המילה: 'ילד'
hebrew,reading,,reading_letter_position,first_letter,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.final_letters,,,4b3b25a218abba4bf8aed5c4,מה האות הראשונה והאחרונה במילה 'שמים'?
hebrew,reading,,reading_passage_style_band_early_g1_g2,sentence_in_context,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,d1f108105842fcbd10146680,קרא את המשפט: 'אמא קוראת ספר'
hebrew,reading,,reading_completion,word_spelling_gap,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,c8610ae86d0aa2bcbf841e9d,השלימו את המילה: הילדה הקטנה י_דה.
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,0487a9d0f40c17e07be93e65,קרא את המילה: 'מורה'
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.phoneme_awareness,,,79ea6938ae0553dc79611a9e,במילה 'בובה' — איזה צליל חוזר בתחילת המילה?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.open_close_syllable,,,db88494ddf1abd2d51e2d42d,במילה 'כלב' — ההברה האחרונה 'לב' היא פתוחה או סגורה?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.rhyme,,,bcda025c452e268cc30fcd00,איזו מילה חורזת עם 'ליל'?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.syllables,,,2303b2d06d3b3154967702cf,כמה הברות יש במילה 'אבטיח'?
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.basic_niqqud,,,7c7a95f88a84b5ddebeccedd,קרא את המילה המנוקדת: 'סֵפֶר'
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.sound_letter_match,,,70743dc9f27e69d577fd3d52,במילה 'סוס' — באיזה צליל המילה מתחילה?
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,edacdca19c02d5bd8a78f079,קרא את המילה: 'חתול'
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,dd3d0de33d9ec41793caf2a0,קרא את המילה: 'נעליים'
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.final_letters,,,343d5ca0be33cbdcbcfe6d3b,במילה 'רץ' — איזו אות סופית כתובים בסוף המילה?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.final_letters,,,6a034fa27e9d06c969ece055,במילה 'לך' — איזו אות סופית כתובים בסוף המילה?
hebrew,reading,,reading_letter_position,last_letter,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.letters,,,374c95e8c7e22b1421c7976d,מה האות האחרונה הרגילה (לא סופית) במילה 'בית'?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.phoneme_awareness,,,5bf562626c9f151d2f262086,במילה 'בננה' — איזה צליל חוזר בתוך המילה?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.open_close_syllable,,,a5332cf7b022b9ccbdd5f940,במילה 'מורה' — ההברה הראשונה 'מו' היא פתוחה או סגורה?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.rhyme,,,f843d199c7e3032ae03d8e31,איזו מילה חורזת עם 'ים'?
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.syllables,,,c9ed3ab45219ab15defc517a,כמה הברות יש במילה 'תלמיד'?
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.basic_niqqud,,,9307061f0ea58f0fa7f01cd7,קרא את המילה המנוקדת: 'קָר'
hebrew,reading,,reading_typed,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.sound_letter_match,,,cb62fac2cf662618955b0ed9,במילה 'נחש' — באיזה צליל המילה מסתיימת?
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,7fed17cb9bc9edef16c6a58d,קרא את המילה: 'מדף'
hebrew,reading,,reading_passage_style_band_early_g1_g2,passage_short,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,477e94efe1fe445b6fa42f22,קרא את המילה: 'מברשת'
hebrew,reading,,g1_read_aloud_full_sentence_alt,weather_sentence,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.simple_words_read,,,cefcab994c93e9778d179ca3,המשפט המלא והנכון לקריאה בקול:
hebrew,reading,,g1_syllable_halon_second,lon_closed,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.open_close_syllable,,,78e6933b0bef6cce78a7141d,במילה 'חֲלוֹן' — ההברה השנייה פתוחה או סגורה?
hebrew,reading,,g1_rhyme_kayitz,itz_rhyme,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.rhyme,,,1acf5a6459bc9a583efc093e,איזו מילה חורזת עם 'קַיִץ'?
hebrew,reading,,g1_niqqud_shemesh_repeat,segol_shein,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.basic_niqqud,,,12ca73f3f674854686183aa5,קרא את המילה המנוקדת: 'שֶׁמֶשׁ'
hebrew,reading,,g1_syllable_perachim,two_syllables,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:reading:g1.syllables,,,65e3f7ef01644ba8c6435f5b,במילה 'פַּרְחֵי' (רבים) — כמה הברות יש?
hebrew,comprehension,,comprehension_typed_band_early_g1_g2,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:comprehension:g1.word_meaning_concrete,,,c4b9534d39340227b629b6fc,במשפט 'ילד קורא' — מה הוא כנראה עושה?
hebrew,comprehension,,comprehension_typed_band_early_g1_g2,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:comprehension:g1.one_sentence_who_what,,,5032b7683a74da5e41573999,מה קול של כלב לפעמים אומר לנו?
hebrew,comprehension,,comprehension_antonym,opposite,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:comprehension:g1.one_sentence_who_what,,,597eb982657d1929bd866571,מה ההפך של 'שמח'?
hebrew,comprehension,,comprehension_wh,literal_detail,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:comprehension:g1.word_meaning_concrete,,,fa04beb249d36f368e89047c,כשהשמש זורחת — איך מרגיש בדרך כלל בחוץ?
hebrew,comprehension,,comprehension_typed_band_early_g1_g2,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:comprehension:g1.word_meaning_concrete,,,6ae44b63d1c7d22c30e3a7ac,כשכותבים 'ילד משחק' — מה הוא כנראה עושה?
hebrew,comprehension,,comprehension_typed_band_early_g1_g2,general,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:comprehension:g1.simple_instruction,,,ec91f5ccbf1b05d0663c6b8e,סמנו את התשובה הנכונה לפי ההוראה: אם המשפט נכון לחצו על ׳כן׳.
hebrew,comprehension,,comprehension_wh,literal_detail,medium,early,1,1,"[""g1""]","[""easy"",""medium"",""hard""]",choice,4,utils/hebrew-question-generator.js,hebrew_legacy,static_bank,G1_MEDIUM_QUESTIONS,,hebrew:g1:comprehension:g1.one_sentence_who_what,,,dc715a41764f32fc44aa49f6,מי שותה מים כשצמא?
